6	1542
6	1529
6	1531
6	1536
6	1538
6	1535
6	1536
6	1535
6	1535
6	1533
6	1535
6	1536
6	1535
6	1535
6	1524
6	1530
6	1537
6	1534
6	1537
6	1535
6	1535
6	1537
6	1532
6	1535
6	1535
6	1535
6	1537
6	1534
6	1535
6	1535
6	1537
6	1534
6	1543
6	1535
6	1535
6	1535
6	1535
6	1541
6	1534
6	1550
6	1535
6	1538
6	1535
6	1535
6	1535
6	1539
6	1534
6	1532
6	1536
6	1534
6	1534
6	1536
6	1534
6	1524
6	1530
6	1535
6	1541
6	1535
6	1535
6	1534
6	1533
6	1535
6	1534
6	1535
6	1534
6	1534
6	1535
6	1532
6	1537
6	1535
6	1535
6	1528
6	1536
6	1536
6	1535
6	1531
6	1535
6	1534
6	1534
6	1535
6	1533
6	1535
6	1536
6	1535
6	1529
6	1536
6	1534
6	1536
8	1535
8	1535
8	1536
8	1535
8	1535
8	1534
8	1535
8	1538
8	1537
8	1532
8	1545
8	1535
8	1537
8	1531
8	1535
8	1532
8	1535
8	1535
8	1534
8	1535
8	1535
8	1536
8	1534
8	1536
8	1534
8	1534
8	1535
8	1535
8	1536
8	1537
8	1535
8	1535
8	1535
8	1535
8	1536
8	1535
8	1535
8	1536
8	1534
8	1534
8	1535
8	1535
8	1535
8	1534
8	1535
8	1536
8	1533
8	1536
8	1535
8	1536
8	1535
8	1533
8	1536
8	1540
8	1535
8	1535
8	1535
8	1535
8	1534
8	1535
8	1527
8	1537
8	1535
8	1535
8	1537
8	1531
8	1539
8	1536
8	1535
8	1537
8	1531
8	1535
8	1535
8	1534
8	1536
8	1534
8	1534
8	1535
8	1534
8	1534
8	1535
8	1535
8	1535
8	1535
8	1536
8	1534
8	1535
8	1535
8	1535
8	1534
8	1535
8	1532
8	1535
8	1535
8	1535
8	1535
8	1534
8	1534
8	1535
8	1535
10	1535
10	1535
10	1535
10	1535
10	1534
10	1535
10	1535
10	1538
10	1535
10	1534
10	1535
10	1534
10	1535
10	1533
10	1535
10	1534
10	1536
10	1535
10	1535
10	1535
10	1535
10	1534
10	1535
10	1536
10	1535
10	1535
10	1537
10	1535
10	1535
10	1535
10	1535
10	1529
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1534
10	1536
10	1535
10	1535
10	1535
10	1535
10	1536
10	1536
10	1535
10	1538
10	1535
10	1534
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1533
10	1533
10	1535
10	1534
10	1534
10	1535
10	1535
10	1536
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1535
10	1534
10	1536
10	1535
10	1535
10	1535
10	1536
10	1535
10	1535
10	1534
10	1534
10	1536
10	1535
10	1535
10	1535
10	1535
10	1535
10	1534
10	1535
10	1537
10	1533
10	1535
10	1535
10	1534
